state,zipcode,zipproviders,
TX,79086,5,
TX,79087,2,
TX,79088,2,
TX,79092,5,
TX,79095,2,
TX,79096,2,
TX,79097,2,
TX,79098,2,
TX,79101,12,
TX,79102,10,
TX,79103,9,
TX,79104,9,
TX,79106,10,
TX,79107,9,
TX,79108,7,
TX,79109,10,
TX,79110,9,
TX,79111,7,
TX,79118,8,
TX,79119,7,
TX,79121,8,
TX,79124,8,
TX,79178,2,
TX,79201,6,
TX,79220,2,
TX,79225,2,
TX,79226,2,
TX,79227,2,
TX,79229,2,
TX,79230,2,
TX,79234,2,
TX,79235,5,
TX,79237,4,
TX,79241,2,
TX,79243,2,
TX,79244,2,
TX,79245,4,
TX,79247,2,
TX,79248,2,
TX,79250,2,
TX,79252,4,
TX,79255,2,
TX,79256,2,
TX,79257,2,
TX,79261,2,
TX,79311,4,
TX,79312,2,
TX,79313,2,
TX,79316,2,
TX,79320,2,
TX,79322,4,
TX,79323,4,
TX,79324,2,
TX,79325,2,
TX,79326,2,
TX,79329,2,
TX,79331,2,
TX,79336,5,
TX,79339,4,
TX,79343,2,
TX,79344,2,
TX,79345,2,
TX,79346,2,
TX,79347,2,
TX,79351,2,
TX,79353,2,
TX,79355,2,
TX,79356,4,
TX,79357,2,
TX,79358,2,
TX,79359,2,
TX,79360,5,
TX,79363,5,
TX,79364,6,
TX,79366,2,
TX,79370,2,
TX,79371,2,
TX,79373,2,
TX,79376,2,
TX,79379,2,
TX,79381,2,
TX,79382,6,
TX,79401,11,
TX,79403,8,
TX,79404,7,
TX,79407,9,
TX,79409,2,
TX,79410,9,
TX,79411,5,
TX,79412,8,
TX,79413,7,
TX,79414,6,
TX,79415,9,
TX,79416,7,
TX,79423,11,
TX,79424,9,
TX,79501,5,
TX,79502,2,
TX,79503,2,
TX,79504,2,
TX,79506,4,
TX,79508,2,
TX,79510,4,
TX,79511,2,
TX,79512,4,
TX,79517,2,
TX,79518,2,
TX,79519,2,
TX,79520,2,
TX,79521,2,
TX,79525,4,
TX,79526,2,
TX,79527,2,
TX,79528,2,
TX,79529,2,
TX,79530,2,
TX,79533,2,
TX,79535,2,
TX,79536,4,
TX,79537,2,
TX,79538,2,
TX,79539,2,
TX,79540,2,
TX,79541,2,
TX,79543,2,
TX,79544,2,
TX,79545,2,
TX,79546,2,
TX,79547,2,
TX,79548,2,
TX,79549,6,
TX,79553,4,
TX,79556,5,
TX,79560,2,
TX,79561,2,
TX,79562,2,
TX,79563,7,
TX,79565,2,
TX,79566,2,
TX,79567,2,
TX,79601,9,
TX,79602,8,
TX,79603,8,
TX,79605,7,
TX,79606,9,
TX,79607,5,
TX,79697,2,
TX,79701,10,
TX,79703,8,
TX,79705,8,
TX,79706,8,
TX,79707,9,
TX,79713,2,
TX,79714,5,
TX,79718,2,
TX,79720,2,
TX,79730,2,
TX,79731,5,
TX,79734,4,
TX,79735,5,
TX,79738,2,
TX,79739,2,
TX,79741,2,
TX,79742,4,
TX,79744,4,
TX,79745,5,
TX,79748,2,
TX,79749,2,
TX,79752,5,
TX,79754,2,
TX,79755,4,
TX,79756,5,
TX,79758,4,
TX,79761,6,
TX,79762,8,
TX,79763,9,
TX,79764,8,
TX,79765,7,
TX,79766,7,
TX,79772,2,
TX,79777,2,
TX,79781,2,
TX,79782,4,
TX,79789,4,
TX,79821,2,
TX,79830,4,
TX,79834,2,
TX,79835,5,
TX,79836,2,
TX,79837,2,
TX,79839,2,
TX,79842,2,
TX,79843,2,
TX,79845,2,
TX,79847,2,
TX,79849,2,
TX,79851,2,
TX,79852,2,
TX,79854,2,
TX,79855,2,
TX,79901,6,
TX,79902,7,
TX,79903,5,
TX,79904,5,
TX,79905,6,
TX,79906,5,
TX,79907,5,
TX,79908,2,
TX,79912,7,
TX,79915,6,
TX,79916,2,
TX,79918,2,
TX,79922,6,
TX,79924,6,
TX,79925,7,
TX,79927,6,
TX,79928,4,
TX,79930,6,
TX,79932,5,
TX,79934,4,
TX,79935,6,
TX,79936,7,
TX,79938,5,
UT,84001,2,
UT,84002,2,
UT,84003,12,
UT,84004,7,
UT,84006,2,
UT,84007,2,
UT,84010,13,
UT,84013,2,
UT,84014,11,
UT,84015,13,
UT,84017,2,
UT,84020,12,
UT,84021,2,
UT,84022,2,
UT,84025,7,
UT,84026,2,
UT,84028,2,
UT,84029,4,
UT,84031,2,
UT,84032,5,
UT,84035,2,
UT,84036,2,
UT,84037,13,
UT,84038,2,
UT,84039,2,
UT,84040,11,
UT,84041,13,
UT,84042,10,
UT,84043,7,
UT,84044,7,
UT,84046,2,
UT,84047,11,
UT,84049,2,
UT,84050,4,
UT,84051,4,
UT,84052,2,
UT,84053,2,
UT,84054,10,
UT,84056,7,
UT,84057,11,
UT,84058,10,
UT,84060,10,
UT,84061,2,
UT,84062,11,
UT,84063,2,
UT,84064,2,
UT,84065,12,
UT,84066,4,
UT,84067,11,
UT,84069,2,
UT,84070,12,
UT,84071,2,
UT,84073,2,
UT,84074,6,
UT,84075,10,
UT,84076,2,
UT,84078,6,
UT,84080,2,
UT,84082,2,
UT,84083,2,
UT,84084,11,
UT,84086,2,
UT,84087,11,
UT,84088,12,
UT,84092,12,
UT,84093,12,
UT,84094,13,
UT,84095,12,
UT,84097,11,
UT,84098,8,
UT,84101,11,
UT,84102,12,
UT,84103,12,
UT,84104,12,
UT,84105,13,
UT,84106,12,
UT,84107,12,
UT,84108,13,
UT,84109,10,
UT,84111,12,
UT,84112,2,
UT,84113,2,
UT,84115,13,
UT,84116,13,
UT,84117,11,
UT,84118,12,
UT,84119,12,
UT,84120,13,
UT,84121,13,
UT,84123,11,
UT,84124,13,
UT,84128,5,
UT,84302,8,
UT,84305,2,
UT,84306,2,
UT,84307,2,
UT,84308,2,
UT,84309,2,
UT,84310,2,
UT,84311,2,
UT,84312,2,
UT,84314,2,
UT,84315,4,
UT,84317,4,
UT,84318,4,
UT,84319,2,
UT,84320,2,
UT,84321,7,
UT,84322,2,
UT,84324,2,
UT,84325,2,
UT,84328,2,
UT,84330,2,
UT,84332,6,
UT,84333,2,
UT,84335,4,
UT,84337,4,
UT,84338,2,
UT,84339,4,
UT,84340,2,
UT,84341,6,
UT,84401,12,
UT,84403,12,
UT,84404,10,
UT,84405,12,
UT,84408,2,
UT,84414,6,
UT,84501,2,
UT,84510,2,
UT,84511,4,
UT,84520,2,
UT,84523,2,
UT,84525,2,
UT,84526,2,
UT,84528,2,
UT,84531,2,
UT,84532,2,
UT,84533,2,
UT,84535,2,
UT,84536,2,
UT,84542,2,
UT,84601,9,
UT,84602,2,
UT,84604,11,
UT,84606,9,
UT,84624,2,
UT,84627,2,
UT,84628,2,
UT,84629,2,
UT,84630,2,
UT,84631,2,
UT,84642,2,
UT,84645,2,
UT,84647,2,
UT,84648,2,
UT,84651,6,
UT,84653,4,
UT,84654,2,
UT,84655,2,
UT,84660,6,
UT,84663,9,
UT,84664,7,
UT,84701,5,
UT,84710,2,
UT,84712,2,
UT,84713,2,
UT,84714,2,
UT,84716,2,
UT,84717,2,
UT,84719,2,
UT,84720,7,
UT,84722,2,
UT,84726,2,
UT,84728,2,
UT,84729,2,
UT,84731,2,
UT,84734,2,
UT,84737,4,
UT,84738,5,
UT,84741,4,
UT,84743,2,
UT,84745,2,
UT,84747,2,
UT,84750,2,
UT,84751,2,
UT,84753,2,
UT,84754,2,
UT,84755,2,
UT,84756,2,
UT,84757,2,
UT,84758,2,
UT,84759,2,
UT,84760,2,
UT,84761,2,
UT,84765,4,
UT,84766,2,
UT,84770,8,
UT,84772,2,
UT,84773,2,
UT,84775,2,
UT,84780,5,
UT,84781,2,
UT,84782,2,
UT,84783,2,
UT,84790,9,
VA,20105,6,
VA,20106,4,
VA,20107,2,
VA,20109,11,
VA,20110,10,
VA,20111,9,
VA,20112,7,
VA,20115,5,
VA,20117,4,
VA,20119,4,
VA,20120,10,
VA,20121,12,
VA,20124,9,
VA,20129,2,
VA,20130,2,
VA,20132,6,
VA,20135,2,
VA,20136,8,
VA,20137,2,
VA,20141,6,
VA,20143,4,
VA,20144,2,
VA,20147,9,
VA,20148,6,
VA,20151,10,
VA,20152,7,
VA,20155,9,
VA,20158,5,
VA,20164,12,
VA,20165,11,
VA,20166,11,
VA,20169,9,
VA,20170,13,
VA,20171,11,
VA,20175,9,
VA,20176,9,
VA,20180,4,
VA,20181,6,
VA,20184,2,
VA,20186,8,
VA,20187,6,
VA,20190,10,
VA,20191,12,
VA,20192,2,
VA,20194,9,
VA,20197,5,
VA,20198,2,
VA,22003,12,
VA,22015,11,
VA,22026,6,
VA,22027,10,
VA,22030,14,
VA,22031,12,
VA,22032,11,
VA,22033,10,
VA,22039,8,
VA,22041,11,
VA,22042,13,
VA,22043,11,
VA,22044,11,
VA,22046,13,
VA,22060,9,
VA,22066,12,
VA,22079,9,
VA,22101,14,
VA,22102,13,
VA,22124,11,
VA,22134,4,
VA,22150,12,
VA,22151,13,
VA,22152,11,
VA,22153,12,
VA,22172,4,
VA,22180,13,
VA,22181,9,
VA,22182,13,
VA,22191,11,
VA,22192,10,
VA,22193,9,
VA,22201,13,
VA,22202,14,
VA,22203,12,
VA,22204,12,
VA,22205,12,
VA,22206,12,
VA,22207,13,
VA,22209,11,
VA,22211,5,
VA,22213,9,
VA,22301,13,
VA,22302,13,
VA,22303,13,
VA,22304,14,
VA,22305,11,
VA,22306,13,
VA,22307,9,
VA,22308,10,
VA,22309,13,
VA,22310,12,
VA,22311,11,
VA,22312,14,
VA,22314,13,
VA,22315,11,
VA,22401,10,
VA,22405,9,
VA,22406,8,
VA,22407,8,
VA,22408,7,
VA,22427,2,
VA,22432,2,
VA,22433,2,
VA,22435,2,
VA,22436,2,
VA,22437,2,
VA,22438,2,
VA,22443,2,
VA,22448,2,
VA,22454,2,
VA,22460,2,
VA,22469,2,
VA,22473,2,
VA,22476,2,
VA,22480,2,
VA,22482,2,
VA,22485,4,
VA,22488,2,
VA,22503,2,
VA,22504,2,
VA,22508,6,
VA,22509,2,
VA,22511,2,
VA,22514,2,
VA,22520,4,
VA,22534,2,
VA,22535,2,
VA,22538,2,
VA,22539,2,
VA,22542,4,
VA,22546,2,
VA,22553,7,
VA,22554,10,
VA,22556,5,
VA,22560,4,
VA,22567,4,
VA,22572,4,
VA,22576,2,
VA,22578,2,
VA,22579,2,
VA,22580,2,
VA,22601,9,
VA,22602,6,
VA,22603,5,
VA,22610,2,
VA,22611,6,
VA,22620,2,
VA,22624,2,
VA,22625,2,
VA,22627,4,
VA,22630,6,
VA,22637,2,
VA,22639,4,
VA,22640,2,
VA,22641,2,
VA,22642,6,
VA,22643,2,
VA,22644,2,
VA,22645,4,
VA,22650,2,
VA,22652,4,
VA,22654,2,
VA,22655,8,
VA,22656,2,
VA,22657,4,
VA,22660,2,
VA,22663,4,
VA,22664,2,
VA,22701,7,
VA,22709,2,
VA,22712,5,
VA,22713,2,
VA,22714,2,
VA,22715,2,
VA,22716,2,
VA,22718,2,
VA,22719,2,
VA,22720,2,
VA,22722,2,
VA,22724,2,
VA,22725,2,
VA,22726,2,
VA,22727,4,
VA,22728,2,
VA,22729,2,
VA,22731,2,
VA,22732,2,
VA,22733,4,
VA,22734,4,
VA,22735,2,
VA,22736,2,
VA,22737,2,
VA,22738,2,
VA,22740,4,
VA,22741,2,
VA,22742,2,
VA,22743,2,
VA,22746,2,
VA,22747,4,
VA,22749,2,
VA,22801,8,
VA,22802,4,
VA,22807,2,
VA,22810,2,
VA,22811,2,
VA,22812,4,
VA,22815,2,
VA,22821,2,
VA,22824,2,
VA,22827,2,
VA,22832,2,
VA,22834,2,
VA,22835,5,
VA,22840,2,
VA,22841,2,
VA,22842,2,
VA,22843,2,
VA,22844,2,
VA,22846,2,
VA,22847,2,
VA,22849,2,
VA,22851,2,
VA,22853,2,
VA,22901,8,
VA,22902,8,
VA,22903,8,
VA,22904,2,
VA,22911,8,
VA,22920,4,
VA,22922,2,
VA,22923,5,
VA,22931,2,
VA,22932,4,
VA,22935,2,
VA,22936,5,
VA,22937,2,
VA,22938,2,
VA,22939,4,
VA,22940,2,
VA,22942,6,
VA,22943,2,
VA,22946,2,
VA,22947,6,
VA,22948,2,
VA,22949,2,
VA,22952,2,
VA,22958,2,
VA,22959,2,
VA,22960,4,
VA,22963,5,
VA,22967,2,
VA,22968,4,
VA,22969,2,
VA,22971,2,
VA,22972,2,
VA,22973,4,
VA,22974,2,
VA,22980,6,
VA,23002,4,
VA,23004,2,
VA,23005,10,
VA,23009,2,
VA,23011,2,
VA,23015,4,
VA,23022,2,
VA,23024,2,
VA,23025,2,
VA,23027,2,
VA,23030,6,
VA,23032,2,
VA,23035,2,
VA,23038,4,
VA,23039,2,
VA,23040,2,
VA,23043,2,
VA,23045,2,
VA,23047,5,
VA,23050,2,
VA,23055,2,
VA,23056,2,
VA,23059,10,
VA,23060,12,
VA,23061,5,
VA,23062,2,
VA,23063,5,
VA,23065,5,
VA,23066,2,
VA,23069,4,
VA,23070,2,
VA,23071,2,
VA,23072,2,
VA,23075,6,
VA,23079,2,
VA,23083,2,
VA,23084,2,
VA,23085,2,
VA,23086,2,
VA,23089,4,
VA,23091,2,
VA,23092,2,
VA,23093,4,
VA,23102,5,
VA,23103,6,
VA,23106,2,
VA,23109,4,
VA,23110,2,
VA,23111,11,
VA,23112,9,
VA,23113,10,
VA,23114,6,
VA,23116,11,
VA,23117,4,
VA,23119,2,
VA,23120,5,
VA,23123,2,
VA,23124,4,
VA,23125,2,
VA,23126,2,
VA,23128,2,
VA,23129,5,
VA,23130,2,
VA,23138,2,
VA,23139,6,
VA,23140,5,
VA,23141,6,
VA,23146,5,
VA,23148,2,
VA,23149,2,
VA,23150,7,
VA,23153,5,
VA,23156,2,
VA,23168,4,
VA,23169,2,
VA,23173,2,
VA,23175,2,
VA,23176,2,
VA,23177,2,
VA,23180,2,
VA,23181,2,
VA,23185,11,
VA,23186,2,
VA,23188,7,
VA,23192,4,
VA,23219,11,
VA,23220,12,
VA,23221,9,
VA,23222,8,
VA,23223,11,
VA,23224,11,
VA,23225,10,
VA,23226,11,
VA,23227,9,
VA,23228,10,
VA,23229,10,
VA,23230,10,
VA,23231,9,
VA,23233,11,
VA,23234,9,
VA,23235,11,
VA,23236,10,
VA,23237,8,
VA,23250,2,
VA,23294,9,
VA,23298,2,
VA,23301,2,
VA,23302,2,
VA,23306,2,
VA,23307,2,
VA,23308,4,
VA,23310,6,
VA,23314,7,
VA,23315,2,
VA,23320,12,
VA,23321,9,
VA,23322,7,
VA,23323,8,
VA,23324,13,
VA,23325,7,
VA,23336,2,
VA,23337,2,
VA,23350,4,
VA,23354,2,
VA,23356,2,
VA,23357,2,
VA,23359,2,
VA,23395,2,
VA,23404,2,
VA,23405,4,
VA,23410,2,
VA,23413,2,
VA,23415,2,
VA,23416,2,
VA,23417,5,
VA,23418,2,
VA,23420,2,
VA,23421,2,
VA,23426,2,
VA,23430,5,
VA,23432,2,
VA,23433,2,
VA,23434,7,
VA,23435,8,
VA,23436,2,
VA,23437,4,
VA,23438,4,
VA,23442,2,
VA,23451,12,
VA,23452,12,
VA,23453,2,
VA,23454,11,
VA,23455,12,
VA,23456,10,
VA,23457,4,
VA,23459,2,
VA,23460,4,
VA,23461,2,
VA,23462,12,
VA,23463,2,
VA,23464,11,
VA,23487,2,
VA,23502,12,
VA,23503,6,
VA,23504,8,
VA,23505,6,
VA,23507,8,
VA,23508,7,
VA,23509,7,
VA,23510,12,
VA,23511,4,
VA,23513,11,
VA,23517,8,
VA,23518,8,
VA,23521,4,
VA,23523,6,
VA,23601,9,
VA,23602,10,
VA,23603,6,
VA,23604,4,
VA,23605,7,
VA,23606,12,
VA,23607,5,
VA,23608,9,
VA,23651,4,
VA,23661,7,
VA,23662,5,
VA,23663,5,
VA,23664,2,
VA,23665,4,
VA,23666,10,
VA,23668,2,
VA,23669,9,
VA,23690,2,
VA,23692,6,
VA,23693,7,
VA,23696,2,
VA,23701,8,
VA,23702,5,
VA,23703,10,
VA,23704,8,
VA,23707,6,
VA,23709,2,
VA,23801,4,
VA,23803,12,
VA,23805,10,
VA,23806,2,
VA,23821,2,
VA,23824,2,
VA,23827,2,
VA,23828,2,
VA,23829,2,
VA,23830,2,
VA,23831,10,
VA,23832,11,
VA,23833,2,
VA,23834,9,
VA,23836,6,
VA,23837,2,
VA,23838,5,
VA,23839,2,
VA,23840,2,
VA,23841,2,
VA,23842,5,
VA,23844,2,
VA,23845,2,
VA,23846,2,
VA,23847,2,
VA,23850,2,
VA,23851,4,
VA,23856,2,
VA,23857,2,
VA,23860,11,
VA,23866,2,
VA,23867,2,
VA,23868,2,
VA,23872,4,
VA,23874,2,
VA,23875,6,
VA,23876,2,
VA,23878,2,
VA,23881,2,
VA,23882,2,
VA,23883,2,
VA,23885,5,
VA,23887,2,
VA,23888,2,
VA,23889,2,
VA,23890,5,
VA,23894,2,
VA,23897,2,
VA,23898,2,
VA,23901,4,
VA,23909,2,
VA,23915,2,
VA,23917,2,
VA,23919,2,
VA,23920,2,
VA,23921,2,
VA,23922,2,
VA,23923,2,
VA,23924,2,
VA,23927,2,
VA,23930,2,
VA,23934,2,
VA,23936,2,
VA,23937,2,
VA,23938,2,
VA,23942,2,
VA,23944,4,
VA,23947,2,
VA,23950,2,
VA,23952,2,
VA,23954,2,
VA,23958,2,
VA,23959,2,
VA,23960,4,
VA,23962,4,
VA,23963,2,
VA,23964,2,
VA,23966,2,
VA,23967,2,
VA,23970,2,
VA,23974,2,
VA,24011,6,
VA,24012,7,
VA,24013,6,
VA,24014,7,
VA,24015,5,
VA,24016,6,
VA,24017,5,
VA,24018,8,
VA,24019,8,
VA,24020,2,
VA,24053,2,
VA,24054,4,
VA,24055,2,
VA,24059,2,
VA,24060,6,
VA,24064,6,
VA,24065,4,
VA,24066,4,
VA,24067,2,
VA,24069,2,
VA,24070,2,
VA,24072,2,
VA,24073,6,
VA,24076,2,
VA,24078,2,
VA,24079,2,
VA,24082,2,
VA,24083,2,
VA,24084,5,
VA,24085,4,
VA,24087,2,
VA,24088,4,
VA,24089,2,
VA,24090,2,
VA,24091,2,
VA,24092,2,
VA,24093,2,
VA,24095,2,
VA,24101,4,
VA,24102,2,
VA,24104,4,
VA,24112,6,
VA,24120,2,
VA,24121,5,
VA,24122,2,
VA,24124,4,
VA,24127,2,
VA,24128,2,
VA,24131,2,
VA,24133,2,
VA,24134,2,
VA,24136,2,
VA,24137,4,
VA,24138,2,
VA,24139,2,
VA,24141,5,
VA,24142,2,
VA,24147,2,
VA,24148,2,
VA,24149,2,
VA,24150,2,
VA,24151,5,
VA,24153,8,
VA,24161,2,
VA,24162,2,
VA,24165,2,
VA,24168,2,
VA,24171,2,
VA,24174,2,
VA,24175,4,
VA,24176,2,
VA,24179,4,
VA,24184,2,
VA,24185,2,
VA,24201,2,
VA,24202,5,
VA,24210,6,
VA,24211,2,
VA,24216,2,
VA,24219,2,
VA,24220,2,
VA,24221,2,
VA,24224,2,
VA,24225,2,
VA,24226,2,
VA,24228,2,
VA,24230,4,
VA,24236,4,
VA,24237,2,
VA,24243,2,
VA,24244,2,
VA,24245,2,
VA,24248,2,
VA,24250,2,
VA,24251,4,
VA,24256,2,
VA,24258,2,
VA,24260,2,
VA,24263,2,
VA,24265,2,
VA,24266,4,
VA,24269,2,
VA,24270,2,
VA,24271,2,
VA,24272,2,
VA,24273,2,
VA,24277,2,
VA,24279,2,
VA,24280,2,
VA,24281,2,
VA,24282,2,
VA,24283,2,
VA,24290,2,
VA,24292,2,
VA,24293,2,
VA,24301,7,
VA,24311,2,
VA,24312,2,
VA,24313,2,
VA,24314,2,
VA,24315,2,
VA,24317,2,
VA,24318,2,
VA,24319,2,
VA,24322,2,
VA,24323,2,
VA,24324,2,
VA,24326,2,
VA,24328,2,
VA,24330,2,
VA,24333,4,
VA,24340,4,
VA,24343,2,
VA,24347,2,
VA,24348,2,
VA,24350,2,
VA,24352,2,
VA,24354,4,
VA,24360,2,
VA,24361,2,
VA,24363,2,
VA,24366,2,
VA,24368,2,
VA,24370,4,
VA,24375,2,
VA,24377,2,
VA,24378,2,
VA,24380,2,
VA,24381,2,
VA,24382,2,
VA,24401,7,
VA,24413,2,
VA,24416,4,
VA,24421,2,
VA,24422,2,
VA,24426,4,
VA,24430,2,
VA,24431,2,
VA,24432,2,
VA,24433,2,
VA,24435,2,
VA,24437,2,
VA,24439,2,
VA,24440,2,
VA,24441,2,
VA,24442,2,
VA,24445,2,
VA,24450,2,
VA,24458,2,
VA,24459,2,
VA,24460,2,
VA,24464,2,
VA,24465,2,
VA,24467,2,
VA,24472,2,
VA,24473,2,
VA,24477,2,
VA,24479,2,
VA,24482,2,
VA,24483,2,
VA,24484,2,
VA,24485,2,
VA,24486,4,
VA,24501,6,
VA,24502,6,
VA,24503,4,
VA,24504,2,
VA,24517,2,
VA,24520,2,
VA,24521,2,
VA,24522,2,
VA,24523,5,
VA,24526,2,
VA,24527,2,
VA,24528,2,
VA,24529,2,
VA,24530,2,
VA,24531,4,
VA,24534,2,
VA,24536,2,
VA,24538,2,
VA,24540,5,
VA,24541,5,
VA,24549,2,
VA,24550,2,
VA,24551,5,
VA,24553,2,
VA,24554,2,
VA,24555,2,
VA,24556,4,
VA,24557,2,
VA,24558,2,
VA,24562,2,
VA,24563,2,
VA,24565,2,
VA,24566,2,
VA,24569,2,
VA,24570,2,
VA,24571,2,
VA,24572,5,
VA,24574,2,
VA,24577,2,
VA,24578,2,
VA,24579,2,
VA,24580,2,
VA,24586,2,
VA,24588,4,
VA,24589,2,
VA,24590,2,
VA,24592,4,
VA,24593,2,
VA,24594,2,
VA,24597,2,
VA,24598,2,
VA,24599,2,
VA,24602,2,
VA,24603,2,
VA,24605,2,
VA,24609,2,
VA,24613,2,
VA,24614,2,
VA,24620,2,
VA,24630,2,
VA,24631,2,
VA,24637,2,
VA,24639,2,
VA,24641,4,
VA,24649,2,
VA,24651,2,
VA,24656,2,
VA,24657,2,
VT,05001,5,
VT,05032,5,
VT,05033,5,
VT,05034,2,
VT,05035,2,
VT,05036,2,
VT,05037,2,
VT,05038,2,
VT,05039,2,
VT,05040,2,
VT,05041,2,
VT,05042,2,
VT,05043,2,
VT,05045,4,
VT,05046,2,
VT,05048,4,
VT,05051,4,
VT,05052,2,
VT,05053,2,
VT,05055,5,
VT,05056,2,
VT,05058,2,
VT,05060,6,
VT,05061,4,
VT,05062,2,
VT,05065,2,
VT,05067,2,
VT,05068,5,
VT,05069,2,
VT,05070,2,
VT,05071,2,
VT,05072,2,
VT,05073,2,
VT,05075,2,
VT,05077,4,
VT,05079,2,
VT,05081,2,
VT,05083,2,
VT,05086,2,
VT,05089,7,
VT,05091,6,
VT,05101,6,
VT,05141,2,
VT,05142,4,
VT,05143,4,
VT,05146,2,
VT,05148,2,
VT,05149,5,
VT,05150,4,
VT,05151,2,
VT,05152,4,
VT,05153,2,
VT,05154,2,
VT,05155,2,
VT,05156,6,
VT,05158,2,
VT,05161,2,
VT,05201,6,
VT,05250,6,
VT,05251,2,
VT,05252,2,
VT,05253,2,
VT,05255,6,
VT,05257,4,
VT,05260,2,
VT,05261,4,
VT,05262,5,
VT,05301,6,
VT,05340,2,
VT,05341,2,
VT,05342,2,
VT,05343,2,
VT,05345,2,
VT,05346,5,
VT,05350,2,
VT,05351,2,
VT,05352,2,
VT,05353,2,
VT,05354,2,
VT,05355,2,
VT,05356,2,
VT,05359,2,
VT,05360,2,
VT,05361,2,
VT,05362,2,
VT,05363,2,
VT,05401,5,
VT,05403,5,
VT,05404,5,
VT,05405,2,
VT,05440,2,
VT,05441,2,
VT,05442,2,
VT,05443,2,
VT,05444,2,
VT,05445,2,
VT,05446,6,
VT,05447,2,
VT,05448,2,
VT,05450,4,
VT,05452,6,
VT,05454,4,
VT,05455,2,
VT,05456,2,
VT,05457,2,
VT,05458,4,
VT,05459,2,
VT,05461,4,
VT,05462,2,
VT,05463,2,
VT,05464,2,
VT,05465,6,
VT,05468,5,
VT,05471,2,
VT,05472,2,
VT,05473,2,
VT,05474,2,
VT,05476,2,
VT,05477,2,
VT,05478,6,
VT,05482,6,
VT,05483,2,
VT,05486,2,
VT,05487,2,
VT,05488,5,
VT,05489,2,
VT,05491,6,
VT,05492,2,
VT,05494,2,
VT,05495,7,
VT,05602,6,
VT,05640,2,
VT,05641,6,
VT,05647,5,
VT,05648,2,
VT,05649,5,
VT,05650,2,
VT,05651,4,
VT,05652,2,
VT,05653,2,
VT,05654,2,
VT,05655,2,
VT,05656,2,
VT,05658,4,
VT,05660,2,
VT,05661,4,
VT,05663,4,
VT,05666,2,
VT,05667,5,
VT,05669,2,
VT,05672,5,
VT,05673,2,
VT,05674,2,
VT,05675,2,
VT,05676,7,
VT,05677,2,
VT,05679,4,
VT,05680,2,
VT,05681,2,
VT,05682,2,
VT,05701,6,
VT,05730,2,
VT,05732,2,
VT,05733,5,
VT,05734,2,
VT,05735,5,
VT,05736,2,
VT,05737,2,
VT,05738,2,
VT,05739,2,
VT,05742,2,
VT,05743,4,
VT,05744,2,
VT,05748,2,
VT,05751,4,
VT,05753,6,
VT,05757,2,
VT,05758,2,
VT,05759,4,
VT,05761,2,
VT,05762,2,
VT,05763,4,
VT,05764,4,
VT,05765,2,
VT,05766,5,
VT,05767,2,
VT,05769,2,
VT,05770,2,
VT,05772,2,
VT,05773,2,
VT,05774,2,
VT,05775,2,
VT,05776,2,
VT,05777,5,
VT,05778,2,
VT,05819,6,
VT,05820,2,
VT,05821,5,
VT,05822,2,
VT,05824,2,
VT,05825,2,
VT,05826,2,
VT,05827,2,
VT,05828,5,
VT,05829,2,
VT,05830,2,
VT,05832,2,
VT,05833,2,
VT,05836,2,
VT,05837,2,
VT,05839,2,
VT,05841,2,
VT,05842,2,
VT,05843,4,
VT,05845,2,
VT,05846,5,
VT,05847,2,
VT,05850,2,
VT,05851,5,
VT,05853,2,
VT,05855,4,
VT,05857,2,
VT,05858,2,
VT,05859,2,
VT,05860,2,
VT,05862,2,
VT,05866,2,
VT,05867,2,
VT,05868,2,
VT,05871,2,
VT,05872,2,
VT,05873,2,
VT,05874,2,
VT,05875,2,
VT,05903,2,
VT,05904,2,
VT,05905,2,
VT,05906,2,
VT,05907,2,
WA,98001,13,
WA,98002,12,
WA,98003,13,
WA,98004,15,
WA,98005,15,
WA,98006,14,
WA,98007,13,
WA,98008,12,
WA,98010,4,
WA,98011,11,
WA,98012,10,
WA,98014,6,
WA,98019,7,
WA,98020,7,
WA,98021,12,
WA,98022,5,
WA,98023,11,
WA,98024,5,
WA,98026,8,
WA,98027,15,
WA,98028,8,
WA,98029,10,
WA,98030,7,
WA,98031,13,
WA,98032,12,
WA,98033,14,
WA,98034,12,
WA,98036,12,
WA,98037,12,
WA,98038,10,
WA,98039,7,
WA,98040,12,
WA,98042,10,
WA,98043,8,
WA,98045,7,
WA,98047,8,
WA,98051,2,
WA,98052,12,
WA,98053,8,
WA,98055,13,
WA,98056,10,
WA,98058,9,
WA,98059,7,
WA,98065,4,
WA,98070,5,
WA,98072,13,
WA,98074,11,
WA,98075,10,
WA,98077,2,
WA,98092,10,
WA,98101,14,
WA,98102,13,
WA,98103,13,
WA,98104,14,
WA,98105,12,
WA,98106,12,
WA,98107,13,
WA,98108,16,
WA,98109,15,
WA,98110,11,
WA,98112,12,
WA,98115,13,
WA,98116,11,
WA,98117,11,
WA,98118,12,
WA,98119,14,
WA,98121,15,
WA,98122,14,
WA,98125,12,
WA,98126,12,
WA,98133,11,
WA,98134,13,
WA,98136,8,
WA,98144,13,
WA,98146,9,
WA,98148,12,
WA,98155,11,
WA,98158,5,
WA,98166,11,
WA,98168,14,
WA,98177,8,
WA,98178,10,
WA,98188,14,
WA,98195,2,
WA,98198,10,
WA,98199,12,
